id,title,release_date,release_year,genres_list,director,top_cast,budget,revenue,profit,roi,vote_average,vote_count,popularity,runtime,original_language
33,Unforgiven,1992-08-07,1992.0,['Western'],Clint Eastwood,"['Clint Eastwood', 'Gene Hackman', 'Morgan Freeman']",14000000,159157447,145157447,1036.8389071428571,7.7,1113,37.380435,131.0,en
1951,Manderlay,2005-05-16,2005.0,['Drama'],Lars von Trier,"['Bryce Dallas Howard', 'Isaach De Bankolé', 'Danny Glover']",14200000,674918,-13525082,-95.24705633802817,6.9,78,7.05145,139.0,da
12405,Slumdog Millionaire,2008-05-12,2008.0,"['Drama', 'Romance']",Danny Boyle,"['Dev Patel', 'Freida Pinto', 'Anil Kapoor']",15000000,377910544,362910544,2419.4036266666667,7.6,2827,59.258969,120.0,en
10998,Fatal Attraction,1987-09-11,1987.0,"['Drama', 'Romance', 'Thriller']",Adrian Lyne,"['Michael Douglas', 'Glenn Close', 'Anne Archer']",14000000,320145693,306145693,2186.75495,6.6,291,16.742972,119.0,en
114,Pretty Woman,1990-03-23,1990.0,"['Romance', 'Comedy']",Garry Marshall,"['Julia Roberts', 'Richard Gere', 'Ralph Bellamy']",14000000,463000000,449000000,3207.142857142857,7.0,1746,45.473484,119.0,en
9396,Crocodile Dundee II,1988-05-19,1988.0,"['Adventure', 'Comedy']",John Cornell,"['Paul Hogan', 'Linda Kozlowski', 'John Meillon']",0,239606210,239606210,inf,5.5,303,15.474831,110.0,en
319910,Broken Horses,2015-03-15,2015.0,"['Thriller', 'Mystery', 'Drama', 'Crime']",Vidhu Vinod Chopra,"['María Valverde', ""Vincent D'Onofrio"", 'Thomas Jane']",0,0,0,,5.0,10,4.289676,101.0,en
2604,Born on the Fourth of July,1989-12-20,1989.0,"['Drama', 'War']",Oliver Stone,"['Tom Cruise', 'Raymond J. Barry', 'Caroline Kava']",14000000,161001698,147001698,1050.0121285714285,6.7,395,25.949277,145.0,en
864,Cool Runnings,1993-09-30,1993.0,['Comedy'],Jon Turteltaub,"['Leon Robinson', 'Doug E. Doug', 'Rawle D. Lewis']",14000000,154864401,140864401,1006.1742928571429,6.8,491,22.409117,98.0,en
14435,My Bloody Valentine,2009-01-16,2009.0,"['Mystery', 'Horror']",Patrick Lussier,"['Jensen Ackles', 'Jaime King', 'Kerr Smith']",15000000,100734718,85734718,571.5647866666667,5.3,299,13.706357,101.0,en
1931,Stomp the Yard,2007-05-16,2007.0,"['Drama', 'Music']",Sylvain White,"['Columbus Short', 'Meagan Good', 'Ne-Yo']",13000000,75511123,62511123,480.8547923076923,6.1,88,6.92205,114.0,en
691,The Spy Who Loved Me,1977-07-07,1977.0,"['Adventure', 'Action', 'Thriller']",Lewis Gilbert,"['Roger Moore', 'Barbara Bach', 'Curd Jürgens']",14000000,185438673,171438673,1224.56195,6.6,507,27.17347,125.0,en
9877,Urban Legend,1998-09-25,1998.0,"['Horror', 'Thriller']",Jamie Blanks,"['Alicia Witt', 'Jared Leto', 'Rebecca Gayheart']",14000000,72527595,58527595,418.05424999999997,5.6,290,12.159009,99.0,en
62008,Good Deeds,2012-02-23,2012.0,"['Comedy', 'Drama', 'Romance']",Tyler Perry,"['Tyler Perry', 'Phylicia Rashād', 'Thandie Newton']",0,0,0,,6.2,45,4.448494,111.0,en
12227,White Fang,1991-01-18,1991.0,"['Action', 'Adventure', 'Drama', 'Family']",Randal Kleiser,"['Klaus Maria Brandauer', 'Ethan Hawke', 'Seymour Cassel']",14000000,34793160,20793160,148.52257142857144,6.5,135,13.13724,107.0,en
13824,Superstar,1999-10-08,1999.0,"['Comedy', 'Family']",Bruce McCulloch,"['Molly Shannon', 'Will Ferrell', 'Elaine Hendrix']",0,0,0,,5.1,83,4.04701,81.0,en
71688,The Iron Lady,2011-12-30,2011.0,"['History', 'Drama']",Phyllida Lloyd,"['Meryl Streep', 'Anthony Stewart Head', 'Harry Lloyd']",13000000,114956699,101956699,784.2823,6.2,527,23.3784,105.0,en
15173,Jonah: A VeggieTales Movie,2002-10-04,2002.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']",Phil Vischer,"['Phil Vischer', 'Mike Nawrocki', 'Tim Hodge']",0,0,0,,6.4,22,1.446172,82.0,en
8291,Poetic Justice,1993-07-23,1993.0,"['Drama', 'Romance']",John Singleton,"['Janet Jackson', 'Tupac Amaru Shakur', 'Regina King']",14000000,27515786,13515786,96.54132857142858,6.9,47,3.650857,109.0,en
13950,All About the Benjamins,2002-03-08,2002.0,"['Action', 'Adventure', 'Comedy']",Kevin Bray,"['Ice Cube', 'Mike Epps', 'Tommy Flanagan']",14000000,25482931,11482931,82.02093571428571,5.8,48,5.102258,95.0,en
12158,Vampire in Brooklyn,1995-10-27,1995.0,"['Comedy', 'Horror', 'Romance']",Wes Craven,"['Eddie Murphy', 'Angela Bassett', 'Allen Payne']",14000000,19800000,5800000,41.42857142857143,4.5,111,6.772615,100.0,en
11586,Exorcist II: The Heretic,1977-06-17,1977.0,"['Horror', 'Thriller', 'Fantasy']",John Boorman,"['Linda Blair', 'Richard Burton', 'Louise Fletcher']",14000000,30749142,16749142,119.63672857142858,4.5,133,11.543363,118.0,en
10008,An American Haunting,2005-05-05,2005.0,"['Horror', 'Thriller']",Courtney Solomon,"['Donald Sutherland', 'Sissy Spacek', ""James D'Arcy""]",0,0,0,,5.3,142,7.436315,83.0,en
2830,My Boss's Daughter,2003-08-21,2003.0,"['Comedy', 'Romance']",David Zucker,"['Ashton Kutcher', 'Tara Reid', 'Andy Richter']",14000000,0,-14000000,-100.0,4.4,180,14.813614,83.0,en
12403,A Perfect Getaway,2009-06-08,2009.0,"['Thriller', 'Mystery', 'Adventure']",David Twohy,"['Milla Jovovich', 'Timothy Olyphant', 'Steve Zahn']",14000000,22852638,8852638,63.23312857142858,6.2,351,20.792603,98.0,en
34563,Our Family Wedding,2010-03-12,2010.0,['Comedy'],Rick Famuyiwa,"['Forest Whitaker', 'America Ferrera', 'Carlos Mencia']",14000000,21409028,7409028,52.92162857142857,5.7,39,6.733485,103.0,en
14557,Dead Man on Campus,1998-08-21,1998.0,['Comedy'],Alan Cohn,"['Tom Everett Scott', 'Mark-Paul Gosselaar', 'Poppy Montgomery']",0,0,0,,5.6,49,7.708227,96.0,en
10368,Tea with Mussolini,1999-03-25,1999.0,"['Comedy', 'Drama', 'War']",Franco Zeffirelli,"['Cher', 'Judi Dench', 'Joan Plowright']",12000000,21001563,9001563,75.013025,5.8,32,2.238646,117.0,en
10280,Thinner,1996-10-25,1996.0,"['Horror', 'Thriller']",Tom Holland,"['Robert John Burke', 'Joe Mantegna', 'Lucinda Jenney']",0,0,0,,5.5,124,7.866961,92.0,en
12637,"New York, New York",1977-06-21,1977.0,"['Drama', 'Music', 'Romance']",Martin Scorsese,"['Liza Minnelli', 'Robert De Niro', 'Lionel Stander']",0,0,0,,6.1,67,3.876242,155.0,en
34152,Crooklyn,1994-05-13,1994.0,"['Comedy', 'Drama']",Spike Lee,"['Alfre Woodard', 'Delroy Lindo', 'David Patrick Kelly']",0,0,0,,6.7,31,1.89218,115.0,en
14434,I Think I Love My Wife,2007-03-16,2007.0,"['Comedy', 'Romance']",Chris Rock,"['Chris Rock', 'Kerry Washington', 'Gina Torres']",11000000,13196245,2196245,19.965863636363636,5.0,55,4.536745,90.0,en
11470,Jason X,2001-07-24,2001.0,"['Horror', 'Science Fiction']",James Isaac,"['Kane Hodder', 'Lexa Doig', 'Chuck Campbell']",11000000,16951798,5951798,54.107254545454545,4.5,291,11.220643,91.0,en
10741,Bobby,2006-09-05,2006.0,"['History', 'Drama']",Emilio Estevez,"['Anthony Hopkins', 'Heather Graham', 'Ashton Kutcher']",0,0,0,,6.4,119,11.706309,120.0,en
24940,Head Over Heels,2001-02-02,2001.0,"['Comedy', 'Romance']",Mark Waters,"['Monica Potter', 'Freddie Prinze Jr.', 'Shalom Harlow']",14000000,10424470,-3575530,-25.539499999999997,5.3,73,4.66723,86.0,en
82679,Fun Size,2012-10-25,2012.0,['Comedy'],Josh Schwartz,"['Victoria Justice', 'Jackson Nicoll', 'Chelsea Handler']",14000000,11417362,-2582638,-18.447414285714288,5.5,134,7.487843,87.0,en
2013,The Diving Bell and the Butterfly,2007-05-22,2007.0,['Drama'],Julian Schnabel,"['Mathieu Amalric', 'Emmanuelle Seigner', 'Marie-Josée Croze']",14000000,19777647,5777647,41.268907142857145,7.4,283,13.65494,112.0,fr
1440,Little Children,2006-10-06,2006.0,"['Romance', 'Drama']",Todd Field,"['Kate Winslet', 'Patrick Wilson', 'Jennifer Connelly']",26000000,14821658,-11178342,-42.99362307692308,6.9,240,11.942862,136.0,en
18041,Gossip,2000-04-21,2000.0,"['Drama', 'Mystery', 'Thriller']",Davis Guggenheim,"['Joshua Jackson', 'James Marsden', 'Kate Hudson']",14000000,5108820,-8891180,-63.508428571428574,5.5,68,5.833687,90.0,en
28029,A Walk on the Moon,1999-01-29,1999.0,"['Drama', 'Romance']",Tony Goldwyn,"['Diane Lane', 'Viggo Mortensen', 'Liev Schreiber']",14000000,0,-14000000,-100.0,6.2,21,6.370267,107.0,en
1123,Catch a Fire,2006-10-27,2006.0,"['Action', 'Drama', 'Thriller']",Phillip Noyce,"['Tim Robbins', 'Derek Luke', 'Bonnie Henna']",0,4291965,4291965,inf,6.4,25,4.052219,101.0,en
14033,Soul Survivors,2001-09-06,2001.0,"['Horror', 'Mystery', 'Thriller']",Stephen Carpenter,"['Eliza Dushku', 'Melissa Sagemiller', 'Wes Bentley']",0,0,0,,4.4,49,3.231848,84.0,en
87729,Jefferson in Paris,1995-03-31,1995.0,"['Drama', 'Romance']",James Ivory,"['Nick Nolte', 'Greta Scacchi', 'Thandie Newton']",14000000,2474000,-11526000,-82.32857142857142,5.2,10,0.900442,139.0,en
16899,Easy Virtue,2008-01-01,2008.0,"['Comedy', 'Romance']",Stephan Elliott,"['Jessica Biel', 'Ben Barnes', 'Kristin Scott Thomas']",0,0,0,,6.3,108,8.387573,93.0,en
41317,Caravans,1978-11-02,1978.0,"['Action', 'Adventure', 'Drama', 'Romance']",James Fargo,"['Anthony Quinn', ""Jennifer O'Neill"", 'Michael Sarrazin']",0,0,0,,5.8,1,0.633004,127.0,en
245700,Mr. Turner,2014-10-31,2014.0,"['History', 'Drama']",Mike Leigh,"['Timothy Spall', 'Dorothy Atkinson', 'Marion Bailey']",0,5405500,5405500,inf,6.3,204,9.242554,150.0,en
37842,Wild Grass,2009-05-20,2009.0,"['Drama', 'Romance']",Alain Resnais,"['André Dussollier', 'Sabine Azéma', 'Emmanuelle Devos']",0,0,0,,5.8,22,1.866443,104.0,fr
9045,Amen.,2002-02-13,2002.0,"['Drama', 'History']",Costa-Gavras,"['Ulrich Tukur', 'Mathieu Kassovitz', 'Ulrich Mühe']",0,0,0,,7.1,75,5.930533,132.0,fr
44092,Reign of Assassins,2010-09-01,2010.0,"['History', 'Action']",John Woo,"['Michelle Yeoh', 'Jung Woo-sung', 'Wang Xue-qi']",12000000,0,-12000000,-100.0,6.7,57,4.930129,117.0,zh
16005,The Lucky Ones,2008-09-26,2008.0,"['Comedy', 'Drama', 'History']",Neil Burger,"['Tim Robbins', 'Rachel McAdams', 'Michael Peña']",0,0,0,,6.3,55,8.747922,113.0,en
44754,Margaret,2011-09-30,2011.0,['Drama'],Kenneth Lonergan,"['Anna Paquin', 'Matt Damon', 'Mark Ruffalo']",14000000,46495,-13953505,-99.66789285714286,6.1,86,4.898424,149.0,en
23988,Stan Helsing,2009-10-27,2009.0,"['Comedy', 'Horror']",Bo Zenga,"['Diora Baird', 'Leslie Nielsen', 'Steve Howey']",108,0,-108,-100.0,4.0,97,7.410523,90.0,en
43949,Flipped,2010-08-06,2010.0,"['Romance', 'Drama']",Rob Reiner,"['Madeline Carroll', 'Callan McAuliffe', 'Rebecca De Mornay']",14000000,1755212,-12244788,-87.46277142857143,7.4,418,24.210698,89.0,en
142,Brokeback Mountain,2005-09-02,2005.0,"['Drama', 'Romance']",Ang Lee,"['Heath Ledger', 'Jake Gyllenhaal', 'Randy Quaid']",14000000,178043761,164043761,1171.74115,7.5,1480,44.135568,134.0,en
9603,Clueless,1995-07-19,1995.0,"['Comedy', 'Drama', 'Romance']",Amy Heckerling,"['Alicia Silverstone', 'Stacey Dash', 'Brittany Murphy']",12000000,0,-12000000,-100.0,6.9,803,16.051328,97.0,en
10712,Far from Heaven,2002-09-01,2002.0,"['Drama', 'Romance']",Todd Haynes,"['Julianne Moore', 'Dennis Quaid', 'Dennis Haysbert']",13500000,29027914,15527914,115.02158518518519,6.9,144,9.982885,107.0,en
243938,Hot Tub Time Machine 2,2015-02-20,2015.0,['Comedy'],Steve Pink,"['Rob Corddry', 'Craig Robinson', 'Clark Duke']",14000000,12314651,-1685349,-12.038207142857143,5.0,354,16.618874,93.0,en
10876,Quills,2000-11-22,2000.0,['Drama'],Philip Kaufman,"['Geoffrey Rush', 'Kate Winslet', 'Joaquin Phoenix']",13500000,7060876,-6439124,-47.697214814814814,6.8,128,7.261196,124.0,en
86838,Seven Psychopaths,2012-09-07,2012.0,"['Comedy', 'Crime']",Martin McDonagh,"['Colin Farrell', 'Sam Rockwell', 'Woody Harrelson']",15000000,19422261,4422261,29.481740000000002,6.7,1206,32.306455,110.0,en
25208,The Caveman's Valentine,2001-01-19,2001.0,"['Drama', 'Mystery', 'Thriller']",Kasi Lemmons,"['Samuel L. Jackson', 'Colm Feore', 'Ann Magnuson']",0,0,0,,6.0,27,4.722403,105.0,en
613,Downfall,2004-09-08,2004.0,"['Drama', 'History', 'War']",Oliver Hirschbiegel,"['Bruno Ganz', 'Alexandra Maria Lara', 'Corinna Harfouch']",18339750,92180910,73841160,402.62904347114875,7.7,1037,32.445895,156.0,de
1913,The Sea Inside,2004-09-03,2004.0,['Drama'],Alejandro Amenábar,"['Javier Bardem', 'Belén Rueda', 'Lola Dueñas']",12806000,38535221,25729221,200.91535998750584,7.2,219,17.363739,125.0,es
97370,Under the Skin,2014-03-14,2014.0,"['Thriller', 'Science Fiction', 'Drama']",Jonathan Glazer,"['Scarlett Johansson', 'Kryštof Hádek', 'Paul Brannigan']",13300000,5380251,-7919749,-59.546984962406015,6.0,1102,29.782161,108.0,en
801,"Good Morning, Vietnam",1987-12-23,1987.0,"['Comedy', 'Drama', 'War']",Barry Levinson,"['Robin Williams', 'Forest Whitaker', 'Tung Thanh Tran']",13000000,123922370,110922370,853.2489999999999,7.1,642,18.362333,121.0,en
70829,The Last Godfather,2010-12-29,2010.0,"['Action', 'Comedy', 'Thriller']",Shim Hyung-Rae,"['Harvey Keitel', 'Jason Mewes', 'Blake Clark']",13400000,16700000,3300000,24.62686567164179,4.7,7,0.680753,100.0,en
54518,Justin Bieber: Never Say Never,2011-02-11,2011.0,"['Documentary', 'Music', 'Family']",Jon M. Chu,"['Justin Bieber', 'Miley Cyrus', 'Usher Raymond']",13000000,98441954,85441954,657.2458,4.8,154,6.735922,105.0,en
44214,Black Swan,2010-12-02,2010.0,"['Drama', 'Thriller']",Darren Aronofsky,"['Natalie Portman', 'Mila Kunis', 'Vincent Cassel']",13000000,327803731,314803731,2421.5671615384613,7.3,4430,91.285683,108.0,en
240,The Godfather: Part II,1974-12-20,1974.0,"['Drama', 'Crime']",Francis Ford Coppola,"['Al Pacino', 'Robert Duvall', 'Diane Keaton']",13000000,47542841,34542841,265.71416153846155,8.3,3338,105.792936,200.0,en
9816,Save the Last Dance,2001-01-12,2001.0,"['Drama', 'Family', 'Romance', 'Music']",Thomas Carter,"['Julia Stiles', 'Sean Patrick Thomas', 'Kerry Washington']",13000000,91038276,78038276,600.2944307692308,6.3,352,9.969624,112.0,en
10131,A Nightmare on Elm Street 4: The Dream Master,1988-08-19,1988.0,"['Horror', 'Thriller']",Renny Harlin,"['Robert Englund', 'Tuesday Knight', 'Ken Sagoes']",7000000,72500000,65500000,935.7142857142858,5.8,281,17.113408,99.0,en
339984,Miracles from Heaven,2016-03-17,2016.0,['Drama'],Patricia Riggen,"['Jennifer Garner', 'Kylie Rogers', 'Martin Henderson']",16000000,77000000,61000000,381.25,6.7,186,10.248439,117.0,en
8859,"Dude, Where’s My Car?",2000-12-15,2000.0,['Comedy'],Danny Leiner,"['Ashton Kutcher', 'Seann William Scott', 'Kristy Swanson']",13000000,73180723,60180723,462.92863846153847,5.2,509,25.316146,83.0,en
11967,Young Guns,1988-08-12,1988.0,"['Crime', 'Action', 'Adventure', 'Drama', 'Western']",Christopher Cain,"['Emilio Estevez', 'Kiefer Sutherland', 'Lou Diamond Phillips']",13000000,44726644,31726644,244.0511076923077,6.6,258,9.499325,107.0,en
239563,St. Vincent,2014-10-09,2014.0,['Comedy'],Theodore Melfi,"['Bill Murray', 'Melissa McCarthy', 'Naomi Watts']",13000000,54837234,41837234,321.82487692307694,7.1,763,43.791745,102.0,en
222899,About Last Night,2014-02-14,2014.0,"['Comedy', 'Romance']",Steve Pink,"['Kevin Hart', 'Michael Ealy', 'Regina Hall']",12500000,49002684,36502684,292.021472,6.0,210,11.828068,100.0,en
4951,10 Things I Hate About You,1999-03-30,1999.0,"['Comedy', 'Romance', 'Drama']",Gil Junger,"['Heath Ledger', 'Julia Stiles', 'Joseph Gordon-Levitt']",16000000,53478166,37478166,234.2385375,7.3,1701,54.550275,97.0,en
10985,The New Guy,2002-05-10,2002.0,"['Comedy', 'Family']",Ed Decter,"['DJ Qualls', 'Eliza Dushku', 'Zooey Deschanel']",13000000,0,-13000000,-100.0,5.7,151,13.525704,88.0,en
9644,National Lampoon's Loaded Weapon 1,1993-02-04,1993.0,['Comedy'],Gene Quintano,"['Emilio Estevez', 'Samuel L. Jackson', 'Jon Lovitz']",0,0,0,,5.7,157,12.963328,84.0,en
332567,The Shallows,2016-06-24,2016.0,"['Horror', 'Drama', 'Thriller']",Jaume Collet-Serra,"['Blake Lively', 'Óscar Jaenada', 'Angelo Josue Lozano Corzo']",17000000,119100758,102100758,600.592694117647,6.2,1567,60.829621,86.0,en
1954,The Butterfly Effect,2004-01-22,2004.0,"['Science Fiction', 'Thriller']",Eric Bress,"['Ashton Kutcher', 'Melora Walters', 'Amy Smart']",13000000,96060858,83060858,638.929676923077,7.3,2060,73.307513,113.0,en
15489,Snow Day,2000-02-11,2000.0,"['Comedy', 'Family']",Chris Koch,"['Chevy Chase', 'Chris Elliott', 'Jean Smart']",0,0,0,,4.8,51,7.964289,89.0,en
15250,This Christmas,2007-11-27,2007.0,"['Comedy', 'Drama']",Preston A. Whitmore II,"['Loretta Devine', 'Delroy Lindo', 'Idris Elba']",13000000,0,-13000000,-100.0,7.1,29,2.388918,117.0,en
22345,Baby Geniuses,1999-03-12,1999.0,"['Science Fiction', 'Comedy', 'Family']",Bob Clark,"['Kathleen Turner', 'Christopher Lloyd', 'Kim Cattrall']",12000000,36450736,24450736,203.7561333333333,3.3,75,4.580081,97.0,en
9448,The Big Hit,1998-04-24,1998.0,"['Action', 'Adventure', 'Comedy', 'Thriller']",Kirk Wong,"['Mark Wahlberg', 'Lou Diamond Phillips', 'Christina Applegate']",13000000,27007143,14007143,107.74725384615384,6.1,109,6.425528,91.0,en
38223,Harriet the Spy,1996-07-10,1996.0,"['Comedy', 'Drama', 'Family']",Bronwen Hughes,"['Michelle Trachtenberg', ""Rosie O'Donnell"", 'J. Smith-Cameron']",12000000,0,-12000000,-100.0,5.7,46,4.63093,100.0,en
11186,Child's Play 2,1990-11-09,1990.0,"['Drama', 'Horror']",John Lafia,"['Alex Vincent', 'Jenny Agutter', 'Gerrit Graham']",13000000,35763605,22763605,175.10465384615387,5.8,308,16.681567,84.0,en
136835,No Good Deed,2014-09-10,2014.0,"['Crime', 'Thriller']",Sam Miller,"['Idris Elba', 'Taraji P. Henson', 'Leslie Bibb']",13200000,53830415,40630415,307.8061742424242,5.6,181,24.656068,83.0,en
5876,The Mist,2007-11-21,2007.0,"['Science Fiction', 'Horror', 'Thriller']",Frank Darabont,"['Thomas Jane', 'Marcia Gay Harden', 'Laurie Holden']",18000000,57096190,39096190,217.20105555555557,6.7,1399,37.104353,126.0,en
264660,Ex Machina,2015-01-21,2015.0,"['Drama', 'Science Fiction']",Alex Garland,"['Domhnall Gleeson', 'Alicia Vikander', 'Oscar Isaac']",15000000,36869414,21869414,145.79609333333335,7.6,4737,95.130041,108.0,en
492,Being John Malkovich,1999-09-30,1999.0,"['Fantasy', 'Drama', 'Comedy']",Spike Jonze,"['John Cusack', 'Cameron Diaz', 'Catherine Keener']",13000000,22863596,9863596,75.87381538461538,7.3,1101,27.546914,112.0,en
25462,Two Can Play That Game,2001-09-07,2001.0,"['Comedy', 'Romance']",Mark Brown,"['Vivica A. Fox', 'Morris Chestnut', 'Anthony Anderson']",6000000,0,-6000000,-100.0,6.6,17,2.27213,90.0,en
238603,Earth to Echo,2014-06-14,2014.0,"['Family', 'Adventure', 'Science Fiction']",Dave Green,"['Teo Halm', 'Astro', 'Resse Hartwig']",13000000,45300000,32300000,248.46153846153845,5.7,290,17.371327,89.0,en
10691,Crazy/Beautiful,2001-06-29,2001.0,"['Drama', 'Romance']",John Stockwell,"['Kirsten Dunst', 'Jay Hernandez', 'Bruce Davison']",13000000,16929123,3929123,30.22402307692308,6.6,96,6.130096,99.0,en
1251,Letters from Iwo Jima,2006-12-19,2006.0,"['Action', 'Adventure', 'Drama', 'War']",Clint Eastwood,"['Ken Watanabe', 'Kazunari Ninomiya', 'Tsuyoshi Ihara']",19000000,68673228,49673228,261.43804210526315,7.2,541,24.47248,141.0,en
5172,The Astronaut Farmer,2006-10-15,2006.0,"['Adventure', 'Comedy', 'Drama', 'Science Fiction']",Michael Polish,"['Billy Bob Thornton', 'Virginia Madsen', 'Max Thieriot']",13000000,11130889,-1869111,-14.377776923076924,6.2,123,6.764437,104.0,en
58680,Woo,1998-05-08,1998.0,"['Comedy', 'Romance']",Daisy von Scherler Mayer,"['Jada Pinkett Smith', 'Tommy Davidson', 'Duane Martin']",13000000,8026971,-4973029,-38.25406923076923,5.5,10,1.750054,84.0,en
264644,Room,2015-10-16,2015.0,"['Drama', 'Thriller']",Lenny Abrahamson,"['Brie Larson', 'Jacob Tremblay', 'Joan Allen']",6000000,35401758,29401758,490.0293,8.1,2757,66.11334,117.0,en
14577,Dirty Work,1998-06-12,1998.0,['Comedy'],Bob Saget,"['Norm Macdonald', 'Artie Lange', 'Jack Warden']",0,0,0,,6.5,66,9.066881,82.0,en
11592,Serial Mom,1994-04-13,1994.0,"['Comedy', 'Crime', 'Horror', 'Thriller']",John Waters,"['Kathleen Turner', 'Sam Waterston', 'Ricki Lake']",13000000,7820688,-5179312,-39.84086153846154,6.4,135,6.170139,95.0,en
16406,Dick,1999-08-04,1999.0,['Comedy'],Andrew Fleming,"['Kirsten Dunst', 'Michelle Williams', 'Will Ferrell']",13000000,27500000,14500000,111.53846153846155,5.7,67,4.742537,94.0,en
19052,Light It Up,1999-11-04,1999.0,"['Drama', 'Thriller']",Craig Bolotin,"['Usher Raymond', 'Vanessa Williams', 'Forest Whitaker']",0,0,0,,6.6,7,1.212956,99.0,en
3682,54,1998-08-28,1998.0,"['Music', 'Drama']",Mark Christopher,"['Ryan Phillippe', 'Salma Hayek', 'Breckin Meyer']",13000000,16757163,3757163,28.901253846153846,5.5,135,11.880899,106.0,en
9683,Bubble Boy,2001-08-24,2001.0,"['Adventure', 'Comedy', 'Drama', 'Romance']",Blair Hayes,"['Jake Gyllenhaal', 'Swoosie Kurtz', 'Marley Shelton']",0,0,0,,5.1,163,10.131123,84.0,en
2084,Birthday Girl,2001-09-06,2001.0,"['Comedy', 'Crime', 'Thriller']",Jez Butterworth,"['Nicole Kidman', 'Ben Chaplin', 'Vincent Cassel']",13000000,0,-13000000,-100.0,6.1,103,5.831302,93.0,en
107811,21 & Over,2013-03-01,2013.0,['Comedy'],Jon Lucas,"['Miles Teller', 'Skylar Astin', 'Justin Chon']",13000000,48065672,35065672,269.73593846153847,5.7,737,35.522027,93.0,en
2266,"Paris, je t'aime",2006-05-16,2006.0,"['Drama', 'Romance']",Isabel Coixet,"['Steve Buscemi', 'Natalie Portman', 'Willem Dafoe']",13000000,4857367,-8142633,-62.635638461538456,6.8,207,10.573191,120.0,fr
13074,Resurrecting the Champ,2007-06-14,2007.0,['Drama'],Rod Lurie,"['Samuel L. Jackson', 'Josh Hartnett', 'Alan Alda']",0,0,0,,5.9,60,4.898437,112.0,en
144340,Admission,2013-03-21,2013.0,"['Comedy', 'Drama', 'Romance']",Paul Weitz,"['Tina Fey', 'Paul Rudd', 'Michael Sheen']",13000000,18000000,5000000,38.46153846153847,5.4,304,17.632446,107.0,en
48217,The Widow of Saint-Pierre,2000-01-01,2000.0,"['Romance', 'Drama']",Patrice Leconte,"['Daniel Auteuil', 'Emir Kusturica', 'Juliette Binoche']",0,0,0,,6.7,11,1.780065,112.0,en
